,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
0,42124556,2022-11-17 14:28:59.843347+00:00,,t,30,73820043867173106,648518346499756499,73820043867223319,648518346494774179,[51265 98185  2701],[51227 98181  2701]
1,40893715,2022-11-17 14:28:59.843347+00:00,,t,43,74101724801124597,648518346491556776,74101724801145720,648518346494774179,[ 61217 103783   2329],[ 61185 103799   2330]
2,42232099,2022-11-17 14:28:59.843347+00:00,,t,57,73960712300803238,648518346484632909,73960712300820461,648518346494774179,[56703 95137  2135],[56671 95121  2136]
3,6220439,2022-11-17 14:28:59.843347+00:00,,t,27,73609143994467347,648518346481875645,73609143994503528,648518346494774179,[ 47079 103207   3093],[ 47045 103207   3095]
4,16928637,2022-11-17 14:28:59.843347+00:00,,t,17,73609212579977120,648518346481875645,73609212579984491,648518346494774179,[ 46177 105355   2911],[ 46189 105335   2910]
5,16928888,2022-11-17 14:28:59.843347+00:00,,t,22,73609212579867550,648518346481875645,73609212579885318,648518346494774179,[ 46541 105371   2872],[ 46563 105403   2873]
6,42238554,2022-11-17 14:28:59.843347+00:00,,t,57,74031287673136539,648518346493805304,74031287673126492,648518346494774179,[ 59289 100819   3009],[ 59315 100839   3009]
7,42240898,2022-11-17 14:28:59.843347+00:00,,t,21,73749537348694192,648518346483510959,73749537348686111,648518346494774179,[49777 92767  2093],[49759 92813  2094]
8,42264080,2022-11-17 14:28:59.843347+00:00,,t,36,73609418335775815,648518346507041438,73609418335785664,648518346494774179,[ 45533 111291   2140],[ 45549 111265   2140]
9,42264153,2022-11-17 14:28:59.843347+00:00,,t,33,73609418335825611,648518346503974862,73609418335836024,648518346494774179,[ 45655 111233   2164],[ 45649 111265   2165]
10,42313537,2022-11-17 14:28:59.843347+00:00,,t,37,73890755940680649,648518346506426914,73890755940688845,648518346494774179,[ 53589 107075   2289],[ 53609 107065   2291]
11,42313577,2022-11-17 14:28:59.843347+00:00,,t,22,73890755940665159,648518346506426914,73890755940670552,648518346494774179,[ 53659 107121   2284],[ 53681 107115   2285]
12,42313621,2022-11-17 14:28:59.843347+00:00,,t,32,73890755940713090,648518346486520964,73890755940801042,648518346494774179,[ 53743 107223   2302],[ 53735 107203   2304]
13,42313420,2022-11-17 14:28:59.843347+00:00,,t,32,73890755940659717,648518346506426914,73890755940670639,648518346494774179,[ 53445 107165   2281],[ 53421 107201   2281]
14,3716369,2022-11-17 14:28:59.843347+00:00,,t,73,73749881348905282,648518346509841865,73749881348916654,648518346494774179,[ 50609 104381   2929],[ 50637 104361   2930]
15,527902,2022-11-17 14:28:59.843347+00:00,,t,30,73961262459222541,648518346509841865,73961262459227587,648518346494774179,[ 57291 112309   2893],[ 57261 112293   2893]
16,14961240,2022-11-17 14:28:59.843347+00:00,,t,44,73820524433968344,648518346509841865,73820524433996339,648518346494774179,[ 53233 111339   1855],[ 53219 111363   1856]
17,14731165,2022-11-17 14:28:59.843347+00:00,,t,30,73890824928721796,648518346509841865,73890824928690913,648518346494774179,[ 54769 110323   2822],[ 54741 110319   2821]
18,25599680,2022-11-17 14:28:59.843347+00:00,,t,25,73820524903793897,648518346509841865,73820524903812917,648518346494774179,[ 52917 111797   2780],[ 52929 111775   2781]
19,28812687,2022-11-17 14:28:59.843347+00:00,,t,34,73961331178704442,648518346509841865,73961331178697189,648518346494774179,[ 56717 112867   2891],[ 56707 112837   2891]
20,33248580,2022-11-17 14:28:59.843347+00:00,,t,44,73679580988637175,648518346509841865,73679580988637133,648518346494774179,[ 47307 105219   2283],[ 47281 105203   2283]
21,33248618,2022-11-17 14:28:59.843347+00:00,,t,51,73679580988646805,648518346509841865,73679580988637104,648518346494774179,[ 47349 105183   2283],[ 47335 105155   2283]
22,33248771,2022-11-17 14:28:59.843347+00:00,,t,31,73679580988557692,648518346509841865,73679580988519267,648518346494774179,[ 47541 105291   2241],[ 47529 105263   2241]
23,42432039,2022-11-17 14:28:59.843347+00:00,,t,46,74031630800456382,648518346489293509,74031630800451114,648518346494774179,[ 59085 111733   2059],[ 59053 111741   2059]
24,42459053,2022-11-17 14:28:59.843347+00:00,,t,48,73961193202753704,648518346474535874,73961193202743559,648518346494774179,[ 57087 109551   1818],[ 57061 109571   1818]
25,35312418,2022-11-17 14:28:59.843347+00:00,,t,25,73890824928672957,648518346498113178,73890824995392714,648518346494774179,[ 54123 110485   2825],[ 54131 110515   2827]
26,42458629,2022-11-17 14:28:59.843347+00:00,,t,58,73961193202725365,648518346504515354,73961193202700877,648518346494774179,[ 56521 109943   1810],[ 56553 109933   1810]
27,42458642,2022-11-17 14:28:59.843347+00:00,,t,45,73961193203002726,648518346484795213,73961193202987425,648518346494774179,[ 56553 110483   1919],[ 56571 110457   1919]
28,42458670,2022-11-17 14:28:59.843347+00:00,,t,35,73961193202969471,648518346506426914,73961193202979192,648518346494774179,[ 56579 110323   1910],[ 56597 110361   1911]
29,42458792,2022-11-17 14:28:59.843347+00:00,,t,19,73961193202748863,648518346501741897,73961193202725166,648518346494774179,[ 56749 109781   1814],[ 56741 109743   1815]
30,42458853,2022-11-17 14:28:59.843347+00:00,,t,19,73961193202592213,648518346501741897,73961193202594119,648518346494774179,[ 56849 110009   1807],[ 56843 110045   1807]
31,42465516,2022-11-17 14:28:59.843347+00:00,,t,27,74031493160523801,648518346494660274,74031493160542593,648518346494774179,[ 58119 106671   1731],[ 58161 106669   1731]
32,42465528,2022-11-17 14:28:59.843347+00:00,,t,30,74031493160535497,648518346485981026,74031493160530840,648518346494774179,[ 58203 106849   1736],[ 58179 106845   1736]
33,42465565,2022-11-17 14:28:59.843347+00:00,,t,13,74031493160501968,648518346485981026,74031493160492170,648518346494774179,[ 58261 106869   1711],[ 58233 106889   1713]
34,42465577,2022-11-17 14:28:59.843347+00:00,,t,49,74031493160544994,648518346485981026,74031493160542581,648518346494774179,[ 58277 106685   1734],[ 58255 106661   1735]
35,42465315,2022-11-17 14:28:59.843347+00:00,,t,22,74031493160455114,648518346501741897,74031493160450605,648518346494774179,[ 57915 107235   1696],[ 57919 107209   1697]
36,42465346,2022-11-17 14:28:59.843347+00:00,,t,47,74031493160452929,648518346501741897,74031493160450605,648518346494774179,[ 57971 107239   1696],[ 57969 107207   1696]
37,42465437,2022-11-17 14:28:59.843347+00:00,,t,83,74031493160632944,648518346503991848,74031493160634829,648518346494774179,[ 58079 106565   1771],[ 58061 106539   1771]
38,26883683,2022-11-17 14:28:59.843347+00:00,,t,49,73820181038036128,648518346498113178,73820181038038785,648518346494774179,[ 52319 101071   2283],[ 52295 101041   2284]
39,34244760,2022-11-17 14:28:59.843347+00:00,,t,18,73820112452814158,648518346498113178,73820112452822546,648518346494774179,[51419 99223  2561],[51435 99241  2560]
40,26514784,2022-11-17 14:28:59.843347+00:00,,t,29,73890893178483495,648518346502948083,73890893178310298,648518346494774179,[ 53315 111233   1916],[ 53317 111263   1916]
41,26514866,2022-11-17 14:28:59.843347+00:00,,t,15,73890893178276992,648518346502948083,73890893178274661,648518346494774179,[ 53473 111131   1903],[ 53467 111149   1902]
42,3465745,2022-11-17 14:28:59.843347+00:00,,t,36,74172231252758969,648518346489293509,74172231252750929,648518346494774179,[ 62613 107467   2875],[ 62575 107457   2875]
43,3465746,2022-11-17 14:28:59.843347+00:00,,t,17,74172231252776614,648518346489293509,74172231252750929,648518346494774179,[ 62601 107515   2881],[ 62577 107493   2882]
44,17991310,2022-11-17 14:28:59.843347+00:00,,t,51,73890824793955721,648518346491654206,73890824794131801,648518346494774179,[ 53259 109667   2453],[ 53291 109663   2455]
45,6252019,2022-11-17 14:28:59.843347+00:00,,t,23,73890618635901576,648518346491654206,73890618635921674,648518346494774179,[ 54979 104399   2546],[ 55019 104387   2547]
46,10107488,2022-11-17 14:28:59.843347+00:00,,t,32,73961124416473850,648518346491654206,73961124416450354,648518346494774179,[ 56217 107459   1785],[ 56211 107417   1785]
47,7291859,2022-11-17 14:28:59.843347+00:00,,t,14,73961124416433301,648518346491654206,73961124416423336,648518346494774179,[ 56355 107551   1774],[ 56333 107535   1773]
48,18723465,2022-11-17 14:28:59.843347+00:00,,t,51,74031493697450489,648518346491654206,74031493697460378,648518346494774179,[ 57595 107423   2798],[ 57633 107413   2798]
49,18723467,2022-11-17 14:28:59.843347+00:00,,t,29,74031493697472529,648518346491654206,74031493697480682,648518346494774179,[ 57603 107397   2801],[ 57635 107379   2801]
50,16901069,2022-11-17 14:28:59.843347+00:00,,t,35,73890756007692925,648518346491654206,73890756007697683,648518346494774179,[ 54765 107017   2378],[ 54779 107057   2379]
51,28171012,2022-11-17 14:28:59.843347+00:00,,t,21,73890687355301368,648518346491654206,73890687355304171,648518346494774179,[ 53585 106001   2492],[ 53575 106047   2492]
52,33248982,2022-11-17 14:28:59.843347+00:00,,t,34,73679580988521761,648518346491654206,73679580988519318,648518346494774179,[ 47715 105409   2236],[ 47715 105377   2236]
53,38291212,2022-11-17 14:28:59.843347+00:00,,t,43,73820455983013607,648518346491654206,73820455983003765,648518346494774179,[ 52459 108775   2380],[ 52475 108749   2379]
54,3466140,2022-11-17 14:28:59.843347+00:00,,t,26,74172231319560752,648518346511876543,74172231253023226,648518346494774179,[ 63155 106571   2954],[ 63185 106561   2953]
55,22690152,2022-11-17 14:28:59.843347+00:00,,t,50,74101587496283796,648518346500523701,74101587496328738,648518346494774179,[61053 98393  2579],[61079 98367  2579]
56,42556942,2022-11-17 14:28:59.843347+00:00,,t,12,74171818801747166,648518346479346642,74171818801752282,648518346494774179,[61793 95647  2649],[61825 95629  2649]
57,42588865,2022-11-17 14:28:59.843347+00:00,,t,16,74101793587940730,648518346495801661,74101793587900977,648518346494774179,[ 61381 104973   2532],[ 61391 104953   2531]
58,44173224,2022-11-17 14:28:59.843347+00:00,,t,19,73961262727697855,648518346490237905,73961262727678987,648518346494774179,[ 56809 110623   3416],[ 56827 110605   3417]
59,42605948,2022-11-17 14:28:59.843347+00:00,,t,32,73961193471373176,648518346489559639,73961193471370892,648518346494774179,[ 55429 108629   2381],[ 55405 108611   2382]
60,42606213,2022-11-17 14:28:59.843347+00:00,,t,35,73961193471418224,648518346489559639,73961193471421000,648518346494774179,[ 55697 108563   2401],[ 55735 108563   2401]
61,42606272,2022-11-17 14:28:59.843347+00:00,,t,23,73961193471407636,648518346487290282,73961193471410590,648518346494774179,[ 55853 108577   2400],[ 55817 108581   2400]
62,1591169,2022-11-17 14:28:59.843347+00:00,,t,52,74101518910964575,648518346477719260,74101518911045685,648518346494774179,[60155 97885  2828],[60155 97925  2828]
63,13012973,2022-11-17 14:28:59.843347+00:00,,t,22,74101518844249594,648518346477719260,74101518844262696,648518346494774179,[60213 97903  2818],[60241 97945  2818]
64,16381315,2022-11-17 14:28:59.843347+00:00,,t,68,74031356057205122,648518346477719260,74031356057226007,648518346494774179,[ 57471 103145   2425],[ 57493 103121   2425]
65,43629402,2022-11-17 14:28:59.843347+00:00,,t,27,73609143927684627,648518346503766433,73609143927691338,648518346494774179,[ 46069 102757   3068],[ 46061 102723   3068]
66,19022879,2022-11-17 14:28:59.843347+00:00,,t,40,74031287539015577,648518346480241318,74031287539029333,648518346494774179,[ 58213 101321   2797],[ 58185 101337   2797]
67,3477933,2022-11-17 14:28:59.843347+00:00,,t,17,73890618233027065,648518346495891856,73890618233003215,648518346494774179,[ 54707 103265   1681],[ 54703 103263   1679]
68,3478251,2022-11-17 14:28:59.843347+00:00,,t,57,73890618233113551,648518346495891856,73890618233106137,648518346494774179,[ 55121 103267   1700],[ 55143 103291   1699]
69,3478286,2022-11-17 14:28:59.843347+00:00,,t,26,73890618233081210,648518346496548220,73890618233089928,648518346494774179,[ 55189 103361   1691],[ 55177 103359   1693]
70,41124189,2022-11-17 14:28:59.843347+00:00,,t,13,74172368624742279,648518346490237905,74172368624749955,648518346494774179,[ 61453 111351   2807],[ 61449 111331   2806]
71,5968753,2022-11-17 14:28:59.843347+00:00,,t,15,73749674989078690,648518346490237905,73749674989086737,648518346494774179,[50785 96643  2526],[50787 96681  2526]
72,42238486,2022-11-17 14:28:59.843347+00:00,,t,14,74031287673230379,648518346497573110,74031287673203189,648518346494774179,[ 59109 100821   3044],[ 59111 100783   3045]
73,42238477,2022-11-17 14:28:59.843347+00:00,,t,31,74031287673251228,648518346497122476,74031287673215097,648518346494774179,[ 59081 100627   3046],[ 59083 100659   3047]
74,17027138,2022-11-17 14:28:59.843347+00:00,,t,18,73609143927550320,648518346493890161,73609143927555304,648518346494774179,[ 46927 103815   3015],[ 46955 103795   3016]
75,21929217,2022-11-17 14:28:59.843347+00:00,,t,25,73679512738810485,648518346493890161,73679512738820375,648518346494774179,[ 47205 103583   3141],[ 47245 103569   3142]
76,21929239,2022-11-17 14:28:59.843347+00:00,,t,29,73679512738840128,648518346493890161,73679512738827708,648518346494774179,[ 47323 103479   3143],[ 47311 103451   3144]
77,27463428,2022-11-17 14:28:59.843347+00:00,,t,17,74031424508036122,648518346489293509,74031424508041221,648518346494774179,[ 58741 105367   1837],[ 58729 105359   1839]
78,27735783,2022-11-17 14:28:59.843347+00:00,,t,14,74172093679746738,648518346497122476,74172093679744230,648518346494774179,[ 61635 103769   2675],[ 61593 103769   2676]
79,27735788,2022-11-17 14:28:59.843347+00:00,,t,56,74172093679749290,648518346497122476,74172093679760232,648518346494774179,[ 61663 103707   2681],[ 61637 103695   2681]
80,28074154,2022-11-17 14:28:59.843347+00:00,,t,26,74101587362478222,648518346497122476,74101587362477814,648518346494774179,[60789 99853  2436],[60803 99815  2437]
81,26855945,2022-11-17 14:28:59.843347+00:00,,t,15,74031287606006186,648518346497122476,74031287606010888,648518346494774179,[ 58237 100601   2880],[ 58225 100633   2880]
82,26855912,2022-11-17 14:28:59.843347+00:00,,t,27,74031287606017882,648518346497122476,74031287606030770,648518346494774179,[ 58157 100531   2887],[ 58127 100557   2887]
83,39902596,2022-11-17 14:28:59.843347+00:00,,t,21,74031562618157388,648518346497122476,74031562618193486,648518346494774179,[ 57643 108725   3161],[ 57613 108721   3162]
84,44338866,2022-11-17 14:28:59.843347+00:00,,t,21,74172093545479090,648518346497122476,74172093545474070,648518346494774179,[ 61997 103187   2406],[ 61971 103159   2407]
85,40147654,2022-11-17 14:28:59.843347+00:00,,t,15,74172093813976127,648518346497122476,74172093813951632,648518346494774179,[ 61837 104135   2936],[ 61865 104125   2937]
86,40533980,2022-11-17 14:28:59.843347+00:00,,t,38,73961056032406042,648518346497122476,73961056032403397,648518346494774179,[ 56093 105131   2403],[ 56085 105105   2402]
87,41664221,2022-11-17 14:28:59.843347+00:00,,t,33,74101862307362328,648518346497122476,74101862307341837,648518346494774179,[ 61195 106789   2524],[ 61209 106817   2524]
88,3571450,2022-11-17 14:28:59.843347+00:00,,t,16,74172024960109220,648518346497122476,74172024960121793,648518346494774179,[ 62845 101013   2621],[ 62885 101027   2621]
89,32282180,2022-11-17 14:28:59.843347+00:00,,t,15,74171956374978213,648518346497122476,74171956374983223,648518346494774179,[61831 98623  2931],[61829 98673  2932]
90,6573548,2022-11-17 14:28:59.843347+00:00,,t,18,73820387196354180,648518346472359218,73820387196361584,648518346494774179,[ 52329 107133   2243],[ 52325 107159   2242]
91,14548059,2022-11-17 14:28:59.843347+00:00,,t,56,74031356124083424,648518346497122476,74031356124086214,648518346494774179,[ 57577 102777   2461],[ 57611 102767   2462]
92,13924535,2022-11-17 14:28:59.843347+00:00,,t,21,74171887588084631,648518346497122476,74171887588116875,648518346494774179,[61653 97913  2701],[61641 97881  2702]
93,28200072,2022-11-17 14:28:59.843347+00:00,,t,15,74031287538940798,648518346497122476,74031287538943033,648518346494774179,[ 58001 101891   2771],[ 58025 101915   2770]
94,21340646,2022-11-17 14:28:59.843347+00:00,,t,32,74101724800912012,648518346497122476,74101724800999686,648518346494774179,[ 59699 103135   2316],[ 59701 103173   2318]
95,44023709,2022-11-17 14:28:59.843347+00:00,,t,22,73960987245875543,648518346497122476,73960987245877845,648518346494774179,[ 57197 103829   2281],[ 57167 103817   2281]
96,13923872,2022-11-17 14:28:59.843347+00:00,,t,74,73890824727053948,648518346483855023,73890824727056306,648518346494774179,[ 54989 109051   2339],[ 55019 109071   2339]
97,15036901,2022-11-17 14:28:59.843347+00:00,,t,12,73960575331433485,648518346493289756,73960575331379880,648518346494774179,[55599 91311  2962],[55609 91295  2963]
98,7814750,2022-11-17 14:28:59.843347+00:00,,t,35,73750018586356378,648518346477790990,73750018586345828,648518346494774179,[ 50865 107537   2482],[ 50901 107519   2483]
99,7814803,2022-11-17 14:28:59.843347+00:00,,t,20,73750018586373609,648518346495690128,73750018586381940,648518346494774179,[ 50991 107493   2496],[ 51015 107489   2498]
100,10594361,2022-11-17 14:28:59.843347+00:00,,t,40,73749606135211910,648518346486584452,73749606135228751,648518346494774179,[50771 94579  2202],[50759 94551  2202]
101,10594548,2022-11-17 14:28:59.843347+00:00,,t,23,73749606135205641,648518346486584452,73749606135214870,648518346494774179,[50913 94581  2201],[50947 94597  2201]
102,23284387,2022-11-17 14:28:59.843347+00:00,,t,48,73749606202550670,648518346486584452,73749606202553230,648518346494774179,[49305 94791  2426],[49281 94777  2425]
103,43180330,2022-11-17 14:28:59.843347+00:00,,t,37,74101793319386849,648518346486584452,74101793319389230,648518346494774179,[ 60519 105479   1996],[ 60529 105453   1996]
104,39585447,2022-11-17 14:28:59.843347+00:00,,t,24,73679237458225869,648518346486584452,73679237458223427,648518346494774179,[48701 94617  2363],[48693 94653  2363]
105,19393644,2022-11-17 14:28:59.843347+00:00,,t,14,73820044068676813,648518346484749133,73820044068668408,648518346494774179,[53053 96639  3104],[53079 96635  3103]
106,7010415,2022-11-17 14:28:59.843347+00:00,,t,41,73749675123215725,648518346490131995,73749675123218146,648518346494774179,[49537 98099  2743],[49529 98069  2744]
107,18386324,2022-11-17 14:28:59.843347+00:00,,t,35,73749743708569618,648518346490131995,73749743708567337,648518346494774179,[50073 99821  2519],[50055 99849  2520]
108,14577150,2022-11-17 14:28:59.843347+00:00,,t,46,73749743708557400,648518346490131995,73749743708542670,648518346494774179,[50401 99639  2514],[50419 99613  2515]
109,25275180,2022-11-17 14:28:59.843347+00:00,,t,34,73749812495283578,648518346490131995,73749812495245850,648518346494774179,[ 49657 101157   2687],[ 49635 101153   2685]
110,18650213,2022-11-17 14:28:59.843347+00:00,,t,24,73961262727711056,648518346486097348,73961262727723667,648518346494774179,[ 55543 111463   3425],[ 55541 111419   3425]
111,36745186,2022-11-17 14:28:59.843347+00:00,,t,52,73820181037952123,648518346493298204,73820181037964073,648518346494774179,[ 51961 101105   2252],[ 51927 101127   2252]
112,12100693,2022-11-17 14:28:59.843347+00:00,,t,47,73749674989111419,648518346477079056,73749674989111442,648518346494774179,[50975 97493  2534],[50993 97529  2535]
113,12100647,2022-11-17 14:28:59.843347+00:00,,t,15,73749674989129226,648518346477079056,73749674989095395,648518346494774179,[50927 97469  2532],[50927 97489  2531]
114,407247,2022-11-17 14:28:59.843347+00:00,,t,17,73960918862014637,648518346483855023,73960918861990037,648518346494774179,[ 57297 101595   2945],[ 57275 101633   2946]
115,13124949,2022-11-17 14:28:59.843347+00:00,,t,37,73890343825000769,648518346483855023,73890343825013376,648518346494774179,[54165 95001  2623],[54157 94973  2623]
116,23119061,2022-11-17 14:28:59.843347+00:00,,t,27,73960987648485155,648518346483855023,73960987648498021,648518346494774179,[ 56927 103011   3038],[ 56951 102987   3039]
117,11821730,2022-11-17 14:28:59.843347+00:00,,t,18,73960987581160059,648518346483855023,73960987581178132,648518346494774179,[ 56917 103915   2838],[ 56901 103881   2839]
118,23715739,2022-11-17 14:28:59.843347+00:00,,t,14,74101793654932243,648518346483855023,74101793654932239,648518346494774179,[ 59953 105429   2633],[ 59931 105399   2633]
119,23715746,2022-11-17 14:28:59.843347+00:00,,t,13,74101793654922292,648518346483855023,74101793654932239,648518346494774179,[ 59975 105417   2630],[ 59985 105395   2629]
120,28245927,2022-11-17 14:28:59.843347+00:00,,t,30,74101862508706522,648518346483855023,74101862508690783,648518346494774179,[ 61303 108393   2927],[ 61281 108363   2928]
121,22420850,2022-11-17 14:28:59.843347+00:00,,t,31,73890618635913448,648518346483855023,73890618635893989,648518346494774179,[ 54587 103247   2542],[ 54557 103245   2542]
122,43428107,2022-11-17 14:28:59.843347+00:00,,t,43,73749812293803185,648518346483855023,73749812293803152,648518346494774179,[ 51049 101843   2262],[ 51025 101849   2262]
123,42588867,2022-11-17 14:28:59.843347+00:00,,t,68,74101793587893216,648518346483855023,74101793587876246,648518346494774179,[ 61423 104991   2516],[ 61399 105021   2517]
124,32901285,2022-11-17 14:28:59.843347+00:00,,t,47,73961056099545519,648518346483855023,73961056099547838,648518346494774179,[ 55399 104655   2534],[ 55381 104669   2533]
125,32901340,2022-11-17 14:28:59.843347+00:00,,t,19,73961056099569860,648518346483855023,73961056099575332,648518346494774179,[ 55465 104603   2541],[ 55487 104629   2542]
126,8101741,2022-11-17 14:28:59.843347+00:00,,t,56,73890687355388068,648518346483855023,73890687355366842,648518346494774179,[ 55221 104755   2532],[ 55203 104727   2532]
127,7768274,2022-11-17 14:28:59.843347+00:00,,t,53,74101793654844760,648518346483855023,74101793654847322,648518346494774179,[ 60157 105937   2594],[ 60193 105929   2595]
128,15000178,2022-11-17 14:28:59.843347+00:00,,t,18,74031287673056929,648518346483855023,74031287673051683,648518346494774179,[ 57983 101373   2980],[ 57953 101379   2980]
129,44073071,2022-11-17 14:28:59.843347+00:00,,t,76,74101793789222888,648518346483855023,74101793789210917,648518346494774179,[ 59935 106191   2922],[ 59965 106169   2922]
130,25982562,2022-11-17 14:28:59.843347+00:00,,t,22,73960918794878854,648518346483855023,73960918794888552,648518346494774179,[ 57189 102079   2794],[ 57201 102047   2795]
131,26855933,2022-11-17 14:28:59.843347+00:00,,t,12,74031287606150308,648518346483855023,74031287606147807,648518346494774179,[ 58183 100521   2933],[ 58193 100561   2934]
132,20961617,2022-11-17 14:28:59.843347+00:00,,t,19,73960987648305318,648518346483855023,74031356392529805,648518346494774179,[ 57333 102409   2978],[ 57365 102427   2979]
133,20961667,2022-11-17 14:28:59.843347+00:00,,t,20,74031356392684772,648518346483855023,74031356392700036,648518346494774179,[ 57477 102677   3040],[ 57471 102689   3042]
134,7824351,2022-11-17 14:28:59.843347+00:00,,t,17,74101518777056018,648518346491556776,74101518777042721,648518346494774179,[60119 97623  2645],[60097 97623  2644]
135,7824457,2022-11-17 14:28:59.843347+00:00,,t,40,74101518776942754,648518346472360139,74101518776947802,648518346494774179,[60163 97389  2603],[60189 97373  2603]
136,30679972,2022-11-17 14:28:59.843347+00:00,,t,17,73820318275504885,648518346487746516,73820318275495033,648518346494774179,[ 51457 104687   1821],[ 51449 104721   1822]
137,42238577,2022-11-17 14:28:59.843347+00:00,,t,33,74031287673021320,648518346492003183,74031287673024265,648518346494774179,[ 59325 101327   2970],[ 59343 101295   2971]
138,42313556,2022-11-17 14:28:59.843347+00:00,,t,26,73890755940709388,648518346497328001,73890755940727237,648518346494774179,[ 53677 106941   2303],[ 53649 106953   2302]
139,14927908,2022-11-17 14:28:59.843347+00:00,,t,55,73679443885174314,648518346490237905,73679443885182201,648518346494774179,[ 47877 101013   2897],[ 47897 100985   2897]
140,34991771,2022-11-17 14:28:59.843347+00:00,,t,20,74031631203526680,648518346490237905,74031631203541187,648518346494774179,[ 59251 110829   2941],[ 59237 110823   2942]
141,37247895,2022-11-17 14:28:59.843347+00:00,,t,25,74031562752326866,648518346490237905,74031562752324594,648518346494774179,[ 57721 109647   3401],[ 57687 109657   3401]
142,8568567,2022-11-17 14:28:59.843347+00:00,,t,28,73960644185147881,648518346490237905,73960644185140258,648518346494774179,[57305 93905  3239],[57335 93895  3239]
143,22584654,2022-11-17 14:28:59.843347+00:00,,t,41,74102000014749956,648518346490237905,74102000014738923,648518346494774179,[ 60827 111071   3048],[ 60825 111045   3047]
144,22584678,2022-11-17 14:28:59.843347+00:00,,t,12,74102000014718765,648518346490237905,74102000014706655,648518346494774179,[ 60943 111081   3031],[ 60915 111053   3032]
145,42238583,2022-11-17 14:28:59.843347+00:00,,t,21,74031287672992859,648518346490329180,74031287673003577,648518346494774179,[ 59373 101293   2963],[ 59363 101331   2963]
146,42264154,2022-11-17 14:28:59.843347+00:00,,t,39,73609418335803320,648518346503974862,73609418335823269,648518346494774179,[ 45659 111267   2156],[ 45651 111299   2156]
147,42313547,2022-11-17 14:28:59.843347+00:00,,t,39,73890755940680711,648518346506426914,73890755940670552,648518346494774179,[ 53609 107107   2287],[ 53633 107127   2288]
148,42432182,2022-11-17 14:28:59.843347+00:00,,t,61,74031630800660101,648518346489293509,74031630800669715,648518346494774179,[ 59189 111825   2091],[ 59187 111859   2091]
149,42432231,2022-11-17 14:28:59.843347+00:00,,t,43,74031630800694985,648518346489293509,74031630800669715,648518346494774179,[ 59241 111841   2093],[ 59249 111871   2093]
150,42432292,2022-11-17 14:28:59.843347+00:00,,t,12,74031630800660101,648518346489293509,74031630800665143,648518346494774179,[ 59335 111797   2088],[ 59345 111831   2087]
151,42431837,2022-11-17 14:28:59.843347+00:00,,t,33,74031630800852608,648518346488457609,74031630800857407,648518346494774179,[ 58739 111813   2164],[ 58765 111827   2165]
152,42465073,2022-11-17 14:28:59.843347+00:00,,t,35,74031493160591858,648518346483510959,74031493160625947,648518346494774179,[ 57609 107141   1761],[ 57591 107109   1761]
153,42465089,2022-11-17 14:28:59.843347+00:00,,t,51,74031493160613452,648518346503991848,74031493160625947,648518346494774179,[ 57587 107095   1769],[ 57615 107117   1770]
154,42465109,2022-11-17 14:28:59.843347+00:00,,t,28,74031493160621007,648518346503991848,74031493160643235,648518346494774179,[ 57619 107077   1774],[ 57643 107103   1775]
155,42465172,2022-11-17 14:28:59.843347+00:00,,t,39,74031493160657622,648518346503991848,74031493160665196,648518346494774179,[ 57741 106979   1782],[ 57737 107011   1784]
156,42465236,2022-11-17 14:28:59.843347+00:00,,t,19,74031493160156145,648518346501741897,74031493160396730,648518346494774179,[ 57829 107231   1685],[ 57811 107209   1684]
157,15820033,2022-11-17 14:28:59.843347+00:00,,t,35,73819905824677198,648518346502948083,73819905824683390,648518346494774179,[51727 93877  1658],[51741 93909  1659]
158,15820059,2022-11-17 14:28:59.843347+00:00,,t,16,73819905824633729,648518346502948083,73819905824683390,648518346494774179,[51805 93873  1650],[51817 93893  1652]
159,15820094,2022-11-17 14:28:59.843347+00:00,,t,33,73819905824608718,648518346502948083,73819905824603660,648518346494774179,[51883 93811  1639],[51899 93791  1638]
160,23580221,2022-11-17 14:28:59.843347+00:00,,t,38,73820524836675633,648518346491654206,73820524836680386,648518346494774179,[ 52093 111847   2639],[ 52117 111829   2640]
161,16900965,2022-11-17 14:28:59.843347+00:00,,t,28,73890756007672251,648518346491654206,73890756007672235,648518346494774179,[ 54631 106835   2370],[ 54651 106813   2370]
162,28170937,2022-11-17 14:28:59.843347+00:00,,t,35,73890687355205992,648518346491654206,73890687355225511,648518346494774179,[ 53503 106071   2463],[ 53491 106069   2465]
163,43208383,2022-11-17 14:28:59.843347+00:00,,t,54,73679580988447642,648518346491654206,73679580988447637,648518346494774179,[ 47893 105689   2202],[ 47909 105661   2203]
164,42556786,2022-11-17 14:28:59.843347+00:00,,t,39,74171818801821783,648518346479346642,74171818801801009,648518346494774179,[61571 95631  2664],[61557 95653  2666]
165,42464980,2022-11-17 14:28:59.843347+00:00,,t,48,74031493160537997,648518346490708477,74031493160556959,648518346494774179,[ 57521 107045   1738],[ 57517 107027   1740]
166,39817725,2022-11-17 14:28:59.843347+00:00,,t,23,74101244033224602,648518346491404456,74101244033222766,648518346494774179,[60925 89341  2870],[60945 89321  2868]
